Result,Log_mess_class,Log_mess_time,Log_mess,LatMax,LatMin,LonMax,LonMin,StopDay,StartDay,StopHour,StartHour,StopYear,StartYear
88.9079376618971,INFO,02/16/2011 11:21:07,Begining checking pass,39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
88.9079376618971,INFO,02/16/2011 11:21:07,General checks are completed successfully,39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
88.9079376618971,INFO,02/16/2011 11:21:07,Begining rating pass,39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
88.9079376618971,VERBOSE,02/16/2011 11:21:07,"Queueing rating task for ""ActiveStorage:NCEP/NCAR regular grid""",39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
91.2838908754953,VERBOSE,02/16/2011 11:21:07,"Queueing rating task for ""CRU 2.0""",39.367068,39.367068,-86.950613,-86.950613,-999,-999,24,0,2009,2005
90.3947583836942,VERBOSE,02/16/2011 11:21:07,"Queueing rating task for ""WorldClim grid 30s""",39.467519,39.467519,-86.965769,-86.965769,-999,-999,24,0,2009,2005
89.5807285519049,VERBOSE,02/16/2011 11:21:07,"Queueing rating task for ""GHCN""",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
89.5807285519049,VERBOSE,02/16/2011 11:21:07,"Proc ""ActiveStorage:NCEP/NCAR regular grid"" finished rating pass",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
89.5807285519049,VERBOSE,02/16/2011 11:21:07,"Proc ""WorldClim grid 30s"" finished rating pass",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
89.5807285519049,VERBOSE,02/16/2011 11:21:07,"Proc ""CRU 2.0"" finished rating pass",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
88.3685886119979,VERBOSE,02/16/2011 11:21:23,"Proc ""GHCN"" finished rating pass",39.603525,39.603525,-87.173966,-87.173966,-999,-999,24,0,2009,2005
93.0755922418561,INFO,02/16/2011 11:21:23,All processors finished its rating pass,38.746816,38.746816,-87.067918,-87.067918,-999,-999,24,0,2009,2005
93.0755922418561,INFO,02/16/2011 11:21:23,Begining calc pass (18946 cells to calculate),38.746816,38.746816,-87.067918,-87.067918,-999,-999,24,0,2009,2005
93.5757548602496,INFO,02/16/2011 11:21:23,Preparing queues for each processor,38.575987,38.575987,-87.144476,-87.144476,-999,-999,24,0,2009,2005
93.5757548602496,VERBOSE,02/16/2011 11:21:23,"Queueing calculation task for ""WorldClim grid 30s""",38.575987,38.575987,-87.144476,-87.144476,-999,-999,24,0,2009,2005
94.2532908082272,VERBOSE,02/16/2011 11:29:24,"Proc ""WorldClim grid 30s"" finished its calculation pass",38.301906,38.301906,-87.43957,-87.43957,-999,-999,24,0,2009,2005
94.4590746292921,INFO,02/16/2011 11:29:24,Merging recieved results from data processors,38.336959,38.336959,-87.512441,-87.512441,-999,-999,24,0,2009,2005
93.9105499800095,INFO,02/16/2011 11:29:24,"Calc pass finished (18946 cells processed, 0 unprocessed)",38.440565,38.440565,-87.463019,-87.463019,-999,-999,24,0,2009,2005
93.9105499800095,INFO,02/16/2011 11:29:24,All cell queries were processed,38.440565,38.440565,-87.463019,-87.463019,-999,-999,24,0,2009,2005
94.2585829765669,INFO,02/16/2011 11:29:24,Computation completed,38.431449,38.431449,-87.421254,-87.421254,-999,-999,24,0,2009,2005
94.2585829765669,,,,38.431449,38.431449,-87.421254,-87.421254,-999,-999,24,0,2009,2005
