Result,Log_mess_class,Log_mess_time,Log_mess,LatMax,LatMin,LonMax,LonMin,StopDay,StartDay,StopHour,StartHour,StopYear,StartYear
11.3835859464095,INFO,02/16/2011 11:17:25,Begining checking pass,39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
11.3835859464095,INFO,02/16/2011 11:17:25,General checks are completed successfully,39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
11.3835859464095,INFO,02/16/2011 11:17:25,Begining rating pass,39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
11.3835859464095,VERBOSE,02/16/2011 11:17:25,"Queueing rating task for ""ActiveStorage:NCEP/NCAR regular grid""",39.44096,39.44096,-87.104752,-87.104752,-999,-999,24,0,2009,2005
11.288621018929,VERBOSE,02/16/2011 11:17:25,"Queueing rating task for ""CRU 2.0""",39.367068,39.367068,-86.950613,-86.950613,-999,-999,24,0,2009,2005
11.2475661275148,VERBOSE,02/16/2011 11:17:25,"Queueing rating task for ""WorldClim grid 30s""",39.467519,39.467519,-86.965769,-86.965769,-999,-999,24,0,2009,2005
11.3704188719263,VERBOSE,02/16/2011 11:17:25,"Queueing rating task for ""GHCN""",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
11.3704188719263,VERBOSE,02/16/2011 11:17:26,"Proc ""ActiveStorage:NCEP/NCAR regular grid"" finished rating pass",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
11.3704188719263,VERBOSE,02/16/2011 11:17:26,"Proc ""WorldClim grid 30s"" finished rating pass",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
11.3704188719263,VERBOSE,02/16/2011 11:17:26,"Proc ""CRU 2.0"" finished rating pass",39.408935,39.408935,-87.07783,-87.07783,-999,-999,24,0,2009,2005
11.2582492491055,VERBOSE,02/16/2011 11:17:43,"Proc ""GHCN"" finished rating pass",39.603525,39.603525,-87.173966,-87.173966,-999,-999,24,0,2009,2005
12.4579320217324,INFO,02/16/2011 11:17:43,All processors finished its rating pass,38.746816,38.746816,-87.067918,-87.067918,-999,-999,24,0,2009,2005
12.4579320217324,INFO,02/16/2011 11:17:43,Begining calc pass (18946 cells to calculate),38.746816,38.746816,-87.067918,-87.067918,-999,-999,24,0,2009,2005
12.5873131147051,INFO,02/16/2011 11:17:43,Preparing queues for each processor,38.575987,38.575987,-87.144476,-87.144476,-999,-999,24,0,2009,2005
12.5873131147051,VERBOSE,02/16/2011 11:17:43,"Queueing calculation task for ""WorldClim grid 30s""",38.575987,38.575987,-87.144476,-87.144476,-999,-999,24,0,2009,2005
12.7889514747644,VERBOSE,02/16/2011 11:21:02,"Proc ""WorldClim grid 30s"" finished its calculation pass",38.301906,38.301906,-87.43957,-87.43957,-999,-999,24,0,2009,2005
12.6897834017554,INFO,02/16/2011 11:21:02,Merging recieved results from data processors,38.336959,38.336959,-87.512441,-87.512441,-999,-999,24,0,2009,2005
12.6220322933125,INFO,02/16/2011 11:21:02,"Calc pass finished (18946 cells processed, 0 unprocessed)",38.440565,38.440565,-87.463019,-87.463019,-999,-999,24,0,2009,2005
12.6220322933125,INFO,02/16/2011 11:21:02,All cell queries were processed,38.440565,38.440565,-87.463019,-87.463019,-999,-999,24,0,2009,2005
12.576445188598,INFO,02/16/2011 11:21:02,Computation completed,38.431449,38.431449,-87.421254,-87.421254,-999,-999,24,0,2009,2005
12.576445188598,,,,38.431449,38.431449,-87.421254,-87.421254,-999,-999,24,0,2009,2005
11.7621976633411,,,,39.046832,39.046832,-86.735298,-86.735298,-999,-999,24,0,2009,2005
11.7621976633411,,,,39.046832,39.046832,-86.735298,-86.735298,-999,-999,24,0,2009,2005
11.7621976633411,,,,39.046832,39.046832,-86.735298,-86.735298,-999,-999,24,0,2009,2005
11.7621976633411,,,,39.046832,39.046832,-86.735298,-86.735298,-999,-999,24,0,2009,2005
11.693466937847,,,,39.082832,39.082832,-86.880201,-86.880201,-999,-999,24,0,2009,2005
11.5536099497894,,,,39.128521,39.128521,-86.87888,-86.87888,-999,-999,24,0,2009,2005
11.5536099497894,,,,39.128521,39.128521,-86.87888,-86.87888,-999,-999,24,0,2009,2005
11.8091063949819,,,,39.035332,39.035332,-86.886956,-86.886956,-999,-999,24,0,2009,2005
11.8091063949819,,,,39.035332,39.035332,-86.886956,-86.886956,-999,-999,24,0,2009,2005
11.8091063949819,,,,39.035332,39.035332,-86.886956,-86.886956,-999,-999,24,0,2009,2005
12.060659090188,,,,38.96328,38.96328,-86.965953,-86.965953,-999,-999,24,0,2009,2005
11.5282534461059,,,,39.155339,39.155339,-86.767063,-86.767063,-999,-999,24,0,2009,2005
11.5282534461059,,,,39.155339,39.155339,-86.767063,-86.767063,-999,-999,24,0,2009,2005
11.5282534461059,,,,39.155339,39.155339,-86.767063,-86.767063,-999,-999,24,0,2009,2005
11.7320381176944,,,,38.9793,38.9793,-86.743352,-86.743352,-999,-999,24,0,2009,2005
11.7320381176944,,,,38.9793,38.9793,-86.743352,-86.743352,-999,-999,24,0,2009,2005
11.7496378352991,,,,39.013016,39.013016,-86.759833,-86.759833,-999,-999,24,0,2009,2005
11.5845162527569,,,,39.159388,39.159388,-86.82647,-86.82647,-999,-999,24,0,2009,2005
12.5605840555447,,,,38.537411,38.537411,-87.323875,-87.323875,-999,-999,24,0,2009,2005
12.5266823068182,,,,38.603724,38.603724,-87.483373,-87.483373,-999,-999,24,0,2009,2005
12.2163403151662,,,,38.779803,38.779803,-86.846166,-86.846166,-999,-999,24,0,2009,2005
11.836578166939,,,,38.89872,38.89872,-86.733343,-86.733343,-999,-999,24,0,2009,2005
11.836578166939,,,,38.89872,38.89872,-86.733343,-86.733343,-999,-999,24,0,2009,2005
11.9550549444947,,,,38.705648,38.705648,-86.689287,-86.689287,-999,-999,24,0,2009,2005
12.0924438410617,,,,38.841692,38.841692,-86.815307,-86.815307,-999,-999,24,0,2009,2005
12.0924438410617,,,,38.841692,38.841692,-86.815307,-86.815307,-999,-999,24,0,2009,2005
12.0138801706233,,,,38.837353,38.837353,-86.71603,-86.71603,-999,-999,24,0,2009,2005
12.0138801706233,,,,38.837353,38.837353,-86.71603,-86.71603,-999,-999,24,0,2009,2005
12.0138801706233,,,,38.837353,38.837353,-86.71603,-86.71603,-999,-999,24,0,2009,2005
12.0138801706233,,,,38.837353,38.837353,-86.71603,-86.71603,-999,-999,24,0,2009,2005
12.1665014450126,,,,38.571373,38.571373,-86.687857,-86.687857,-999,-999,24,0,2009,2005
12.1665014450126,,,,38.571373,38.571373,-86.687857,-86.687857,-999,-999,24,0,2009,2005
12.1022762485444,,,,38.801846,38.801846,-86.831252,-86.831252,-999,-999,24,0,2009,2005
11.9643416568706,,,,38.782712,38.782712,-86.693235,-86.693235,-999,-999,24,0,2009,2005
11.9643416568706,,,,38.782712,38.782712,-86.693235,-86.693235,-999,-999,24,0,2009,2005
11.9643416568706,,,,38.782712,38.782712,-86.693235,-86.693235,-999,-999,24,0,2009,2005
11.9643416568706,,,,38.782712,38.782712,-86.693235,-86.693235,-999,-999,24,0,2009,2005
12.1966976316375,,,,38.653558,38.653558,-86.785507,-86.785507,-999,-999,24,0,2009,2005
12.1966976316375,,,,38.653558,38.653558,-86.785507,-86.785507,-999,-999,24,0,2009,2005
12.1966976316375,,,,38.653558,38.653558,-86.785507,-86.785507,-999,-999,24,0,2009,2005
11.860122256557,,,,38.89723,38.89723,-86.729534,-86.729534,-999,-999,24,0,2009,2005
11.860122256557,,,,38.89723,38.89723,-86.729534,-86.729534,-999,-999,24,0,2009,2005
12.0931072059816,,,,38.627188,38.627188,-86.78147,-86.78147,-999,-999,24,0,2009,2005
12.0931072059816,,,,38.627188,38.627188,-86.78147,-86.78147,-999,-999,24,0,2009,2005
12.0931072059816,,,,38.627188,38.627188,-86.78147,-86.78147,-999,-999,24,0,2009,2005
12.0173271950644,,,,38.60845,38.60845,-86.716757,-86.716757,-999,-999,24,0,2009,2005
12.0173271950644,,,,38.60845,38.60845,-86.716757,-86.716757,-999,-999,24,0,2009,2005
12.0173271950644,,,,38.60845,38.60845,-86.716757,-86.716757,-999,-999,24,0,2009,2005
12.0173271950644,,,,38.60845,38.60845,-86.716757,-86.716757,-999,-999,24,0,2009,2005
12.314115922196,,,,38.662749,38.662749,-86.890301,-86.890301,-999,-999,24,0,2009,2005
12.314115922196,,,,38.662749,38.662749,-86.890301,-86.890301,-999,-999,24,0,2009,2005
12.314115922196,,,,38.662749,38.662749,-86.890301,-86.890301,-999,-999,24,0,2009,2005
12.0863111251267,,,,38.841779,38.841779,-86.821536,-86.821536,-999,-999,24,0,2009,2005
12.0863111251267,,,,38.841779,38.841779,-86.821536,-86.821536,-999,-999,24,0,2009,2005
12.0863111251267,,,,38.841779,38.841779,-86.821536,-86.821536,-999,-999,24,0,2009,2005
11.8791554869787,,,,38.900262,38.900262,-86.76881,-86.76881,-999,-999,24,0,2009,2005
11.8791554869787,,,,38.900262,38.900262,-86.76881,-86.76881,-999,-999,24,0,2009,2005
12.0730957136895,,,,38.749808,38.749808,-86.693701,-86.693701,-999,-999,24,0,2009,2005
12.0730957136895,,,,38.749808,38.749808,-86.693701,-86.693701,-999,-999,24,0,2009,2005
12.0730957136895,,,,38.749808,38.749808,-86.693701,-86.693701,-999,-999,24,0,2009,2005
12.0730957136895,,,,38.749808,38.749808,-86.693701,-86.693701,-999,-999,24,0,2009,2005
12.0323962096823,,,,38.709509,38.709509,-86.7495,-86.7495,-999,-999,24,0,2009,2005
12.0323962096823,,,,38.709509,38.709509,-86.7495,-86.7495,-999,-999,24,0,2009,2005
12.0323962096823,,,,38.709509,38.709509,-86.7495,-86.7495,-999,-999,24,0,2009,2005
12.3311648492508,,,,38.667585,38.667585,-86.837105,-86.837105,-999,-999,24,0,2009,2005
12.3311648492508,,,,38.667585,38.667585,-86.837105,-86.837105,-999,-999,24,0,2009,2005
12.3311648492508,,,,38.667585,38.667585,-86.837105,-86.837105,-999,-999,24,0,2009,2005
12.3311648492508,,,,38.667585,38.667585,-86.837105,-86.837105,-999,-999,24,0,2009,2005
11.8969565236695,,,,38.618878,38.618878,-86.701086,-86.701086,-999,-999,24,0,2009,2005
12.4187238783998,,,,38.592887,38.592887,-86.881555,-86.881555,-999,-999,24,0,2009,2005
11.0181256263499,,,,39.683962,39.683962,-87.056988,-87.056988,-999,-999,24,0,2009,2005
11.0181256263499,,,,39.683962,39.683962,-87.056988,-87.056988,-999,-999,24,0,2009,2005
11.0662770975477,,,,39.690065,39.690065,-87.111657,-87.111657,-999,-999,24,0,2009,2005
11.0662770975477,,,,39.690065,39.690065,-87.111657,-87.111657,-999,-999,24,0,2009,2005
